sample_id,lot_id,tool_id,sequence,pr_tone,retained_pattern_source,nominal_cd_nm,exposure_dose_mj_cm2,normalized_dose_pct,focus_um,coat_thickness_nm,softbake_temp_c,peb_temp_c,develop_time_s,developer_concentration_pct,field_x,field_y,resist_line_cd_nm,cdu_3sigma_nm,ler_nm,scum_probability,pattern_collapse_probability,defect_probability,spec_pass
S00308,L0015,T02,308,POSITIVE,UNEXPOSED,50.0,101.249648,101.249648,0.094767,90.285888,99.548899,111.55753,45.547742,2.538336,0.822809,0.776702,50.899842,4.351794,1.321677,0.100477,0.018077,0.116343,FAIL
S00106,L0005,T01,106,POSITIVE,UNEXPOSED,50.0,86.3342575,100.62238,-0.03517,88.838791,97.697534,107.737323,47.951618,2.341325,0.404953,-0.894027,48.859928,2.875967,1.582364,0.106982,0.029021,0.043396,PASS
S00072,L0003,T01,72,POSITIVE,UNEXPOSED,50.0,95.591991,95.591991,0.042114,90.349635,99.52037,112.46236,44.947713,2.337073,0.984588,0.705657,53.954977,3.343666,1.45362,0.331589,0.009493,0.100996,FAIL
S00084,L0004,T01,84,NEGATIVE,EXPOSED,50.0,82.224895,105.416533,-0.0333,81.105208,101.958033,109.461134,48.942334,2.357414,-0.415313,-0.680772,51.347498,3.236942,2.32817,0.018775,0.006196,0.064161,FAIL
S00554,L0027,T01,554,POSITIVE,UNEXPOSED,50.0,99.842153,99.842153,0.114887,99.719529,98.271539,111.286611,48.240165,2.299067,0.929606,-0.275885,50.207562,3.862062,1.098591,0.144168,0.02824,0.081754,FAIL
S00175,L0008,T01,175,POSITIVE,UNEXPOSED,50.0,96.809385,96.809385,-0.028361,106.580228,97.63204,118.592861,53.047391,2.338824,0.924093,0.1479,50.112017,2.397594,4.442885,0.181411,0.025426,0.150979,PASS
S00068,L0003,T02,68,NEGATIVE,EXPOSED,50.0,70.662633,90.593119,-0.024029,89.426732,99.966125,109.40621250000001,58.774314,2.352399,-0.590498,0.776606,45.994414,2.888346,1.6126,0.225884,0.041391,0.062854,FAIL
S00419,L0020,T02,419,NEGATIVE,EXPOSED,50.0,71.980669,92.28291,-0.044986,105.524137,96.026794,104.335847,56.813242,2.470879,-0.721914,0.200812,48.320943,2.470505,1.419756,0.259014,0.06224,0.046603,FAIL
S00103,L0005,T01,103,NEGATIVE,EXPOSED,50.0,82.065959,105.212768,-0.056602,101.572767,93.550518,99.962805,58.219865,2.400214,-0.950655,0.339196,52.950017,3.04361,2.30545,0.015239,0.013801,0.054797,PASS
S00743,L0037,T01,743,NEGATIVE,EXPOSED,50.0,79.538794,101.972813,-0.02777,95.781902,100.079791,101.322812,61.209553,2.337067,-0.567122,-0.432093,48.487197,2.923223,1.904462,0.040328,0.032294,0.045038,PASS
S00515,L0025,T01,515,NEGATIVE,EXPOSED,50.0,73.015213,93.609247,-0.168525,93.148857,101.264631,106.355122,56.360639,2.386631,-0.789557,-0.108705,47.867703,5.038922,1.921472,0.153045,0.04117,0.287275,FAIL
S00500,L0025,T01,500,POSITIVE,UNEXPOSED,50.0,98.658597,98.658597,0.062777,107.479674,96.113399,109.935515,39.749285,2.316903,0.553398,-0.197013,49.708843,7.415495,1.124813,0.525611,0.017821,0.082013,FAIL
S00557,L0027,T02,557,POSITIVE,UNEXPOSED,50.0,94.414812,94.414812,-0.115599,87.431659,100.728661,116.555648,47.808282,2.352705,0.266666,0.061409,52.483664,3.44555,3.351127,0.247407,6.3e-05,0.211607,FAIL
S00233,L0011,T01,233,POSITIVE,UNEXPOSED,50.0,96.116799,96.116799,-0.053317,110.057548,102.304911,110.47015,48.569809,2.370668,0.92439,0.347686,51.771523,3.191262,1.473788,0.35133,0.036557,0.101403,FAIL
S00180,L0009,T01,180,POSITIVE,UNEXPOSED,50.0,93.853528,93.853528,0.012749,84.68052,95.552416,107.258317,48.88843,2.386913,0.58012,-0.154458,51.252283,2.152485,1.523201,0.210934,0.023666,0.030388,PASS
S00220,L0011,T01,220,NEGATIVE,EXPOSED,50.0,72.417345,92.84275,0.039408,104.687343,102.855113,106.711268,52.893236,2.430064,0.001192,-0.037713,46.967224,2.437113,1.561418,0.191084,0.014562,0.036326,FAIL
S00445,L0022,T02,445,NEGATIVE,EXPOSED,50.0,81.880592,104.975118,0.020823,94.179038,95.973561,106.0391,52.263073,2.433309,0.860825,0.156367,52.033986,2.671409,1.48058,0.0,0.008207,0.024736,PASS
S00042,L0002,T01,42,POSITIVE,UNEXPOSED,50.0,95.926524,95.926524,0.020044,112.611574,96.430969,108.092698,49.255495,2.369818,0.308476,0.79325,50.345851,2.596597,1.358534,0.315103,0.032743,0.054087,FAIL
S00487,L0024,T02,487,POSITIVE,UNEXPOSED,50.0,99.017874,99.017874,0.123312,97.766231,98.347971,110.270725,45.146242,2.339038,0.643672,0.489152,51.287862,4.309113,1.114102,0.203256,0.020883,0.132025,FAIL
S00494,L0024,T02,494,NEGATIVE,EXPOSED,50.0,78.718661,100.92136,-0.054028,83.836963,96.291282,106.507812,54.597254,2.412091,-0.206861,-0.76686,50.089245,3.57861,1.399939,0.035786,0.024749,0.056993,FAIL
S00309,L0015,T01,309,POSITIVE,UNEXPOSED,50.0,104.530195,104.530195,0.050607,98.129314,95.170552,113.183743,43.192492,2.38656,0.566495,0.262364,48.047686,2.79071,1.678322,0.130099,0.015036,0.043816,PASS
S00563,L0028,T01,563,NEGATIVE,EXPOSED,50.0,70.460198,90.333588,0.05307,92.836373,99.445031,108.422149,41.670494,2.436675,0.140405,-0.922188,48.373989,2.556128,2.541756,0.207235,0.017341,0.070064,PASS
S00593,L0029,T01,593,POSITIVE,UNEXPOSED,50.0,102.491888,102.491888,0.009747,88.328223,96.537329,108.833579,49.129665,2.417372,0.309526,0.834576,48.626812,1.972519,1.339726,0.072443,0.021831,0.016157,PASS
S00078,L0003,T02,78,POSITIVE,UNEXPOSED,50.0,99.340755,99.340755,-0.022018,113.040759,94.98301,109.40621250000001,46.703056,2.410826,0.596449,0.414277,51.764386,1.985315,1.334214,0.272507,0.017976,0.027903,FAIL
S00520,L0026,T02,520,POSITIVE,UNEXPOSED,50.0,104.568877,104.568877,-0.101352,88.207384,103.905339,105.995781,45.341219,2.419213,0.568958,-0.854868,49.336349,4.199765,2.016744,0.051453,0.003959,0.124878,FAIL
S00431,L0021,T02,431,POSITIVE,UNEXPOSED,50.0,105.137172,105.137172,-0.043341,84.776046,94.204595,104.337255,48.738932,2.342174,0.582809,0.576577,48.918889,1.399542,2.519962,0.038755,0.028317,0.070939,PASS
S00596,L0029,T01,596,POSITIVE,UNEXPOSED,50.0,101.626232,101.626232,0.075095,97.245998,91.939181,111.243138,48.476554,2.400952,-0.864156,0.676907,48.969885,3.659903,1.325373,0.111852,0.02844,0.072035,FAIL
S00394,L0019,T01,394,POSITIVE,UNEXPOSED,50.0,102.621852,102.621852,0.074876,93.337859,95.801074,111.350176,48.37367,2.497051,-0.680725,-0.077552,48.684028,2.647802,1.018817,0.071662,0.033017,0.024463,PASS
S00577,L0028,T03,577,NEGATIVE,EXPOSED,50.0,74.897198,96.022049,-0.137689,87.496414,96.130499,107.53244,60.212271,2.44543,-0.830327,-0.763774,50.85345,5.110354,1.566064,0.057424,0.022778,0.204707,FAIL
S00647,L0032,T01,647,POSITIVE,UNEXPOSED,50.0,99.36469,99.36469,0.000759,98.675674,92.374929,111.884977,53.642658,2.354899,-0.48037,-0.191947,47.933229,1.722534,1.452754,0.079129,0.030922,0.014515,PASS
S00041,L0002,T01,41,NEGATIVE,EXPOSED,50.0,82.963421,106.363361,-0.028728,108.707697,97.694642,108.290967,51.117627,2.325145,0.227688,-0.407397,50.469659,1.98733,1.944754,0.0,0.021266,0.01856,PASS
S00356,L0017,T01,356,NEGATIVE,EXPOSED,50.0,76.115488,97.583959,0.050739,94.314341,99.899845,106.837041,57.162052,2.443453,0.363635,-0.159688,48.439996,3.147771,1.52222,0.039567,0.024908,0.043351,PASS
S00204,L0010,T02,204,POSITIVE,UNEXPOSED,50.0,107.097818,107.097818,-0.056727,81.811701,104.87882,110.891387,59.243408,2.412846,-0.553732,-0.808879,49.889768,3.273249,1.446233,0.0,0.039078,0.042917,FAIL
S00363,L0018,T01,363,POSITIVE,UNEXPOSED,50.0,92.11911,92.11911,-0.022887,107.459637,98.548141,112.382538,51.369108,2.395208,-0.108595,0.162231,50.928366,1.361891,1.291358,0.363948,0.041422,0.022106,FAIL
S00683,L0034,T01,683,POSITIVE,UNEXPOSED,50.0,107.306479,107.306479,-0.00337,76.822735,100.724422,111.303006,41.878104,2.481446,-0.700131,-0.636805,45.982374,2.896912,1.103347,0.055574,0.007024,0.028261,FAIL
S00114,L0005,T01,114,POSITIVE,UNEXPOSED,50.0,99.135092,99.135092,0.097821,111.067618,103.071395,111.75202,58.448374,2.320803,0.986081,0.718792,50.618888,4.219715,0.848825,0.051244,0.096554,0.087742,FAIL
S00528,L0026,T01,528,POSITIVE,UNEXPOSED,50.0,106.407279,106.407279,-0.033939,96.680953,97.546225,109.185628,40.074761,2.314019,0.244169,0.708808,47.012477,2.492381,1.389115,0.120443,0.0,0.027646,PASS
S00549,L0027,T02,549,NEGATIVE,EXPOSED,50.0,79.300205,101.66693,-0.039262,100.919523,96.153309,105.990792,50.950638,2.246312,-0.707824,-0.971978,51.668768,3.560669,1.224539,0.03193,0.021575,0.050374,FAIL
S00070,L0003,T03,70,POSITIVE,UNEXPOSED,50.0,101.328357,101.328357,-0.051125,106.425633,95.695061,110.949638,51.933579,2.323771,-0.434397,-0.263735,51.685379,2.109086,1.094362,0.084524,0.012841,0.016038,PASS
S00631,L0031,T02,631,NEGATIVE,EXPOSED,50.0,75.211818,96.425407,-0.102694,92.506659,94.56561,102.541826,52.325095,2.388173,0.111193,0.12231,48.37599,3.245851,1.738021,0.121771,0.032336,0.066402,FAIL
S00086,L0004,T03,86,POSITIVE,UNEXPOSED,50.0,90.72316,90.72316,-0.012582,104.008544,95.591142,112.003894,49.098739,2.438536,0.363623,-0.384748,55.591112,1.776856,1.586659,0.488054,0.006208,0.046755,FAIL
S00271,L0013,T01,271,NEGATIVE,EXPOSED,50.0,73.407374,94.112018,-0.036823,105.698785,94.595898,104.528164,59.582463,2.340774,-0.57481,-0.333077,45.969796,2.655468,1.485474,0.204574,0.087962,0.051508,FAIL
S00033,L0001,T01,33,POSITIVE,UNEXPOSED,50.0,100.479079,100.479079,0.034239,89.56824,100.818197,109.648402,46.212821,2.307091,0.883758,0.564269,48.745409,3.350647,1.200515,0.125828,0.016678,0.053269,FAIL
S00272,L0013,T01,272,POSITIVE,UNEXPOSED,50.0,96.695191,96.695191,-0.033765,105.261882,96.069289,110.490042,53.760069,2.274608,-0.858909,-0.160512,49.526927,2.513379,1.198547,0.13363,0.029391,0.028284,PASS
S00314,L0015,T01,314,POSITIVE,UNEXPOSED,50.0,92.835657,92.835657,-0.136503,113.053639,99.096883,112.033611,43.72695,2.451049,0.156148,-0.438699,53.914301,3.940979,1.375783,0.696037,0.018148,0.336437,FAIL
S00082,L0004,T03,82,POSITIVE,UNEXPOSED,50.0,90.838405,90.838405,-0.159458,81.951303,101.113438,107.74718,41.896876,2.383759,0.514796,0.25267,58.831832,4.894772,1.61251,0.582715,0.005692,0.478331,FAIL
S00582,L0029,T02,582,NEGATIVE,EXPOSED,50.0,73.686954,94.470454,0.004741,93.960373,100.388801,108.00947,52.081469,2.389907,0.478452,-0.846077,49.869371,2.169966,1.874205,0.120117,0.003502,0.027662,PASS
S00438,L0021,T01,438,NEGATIVE,EXPOSED,50.0,87.918076,112.715482,-0.141025,111.20698,95.526335,105.206332,55.038038,2.390265,0.944471,0.902198,53.848048,5.300976,1.309606,0.009369,0.007682,0.181169,FAIL
S00300,L0015,T01,300,POSITIVE,UNEXPOSED,50.0,98.865435,98.865435,-0.030311,83.392628,95.517446,110.302115,42.645995,2.405476,-0.817023,0.610414,51.750058,3.105635,0.832397,0.249533,0.016632,0.05011,PASS
S00747,L0037,T01,747,POSITIVE,UNEXPOSED,50.0,92.898095,92.898095,-0.099025,116.200545,97.71907,110.53083,49.48997,2.428634,-0.488748,-0.225,51.206286,2.986828,1.514257,0.482465,0.035762,0.122599,FAIL
S00570,L0028,T03,570,POSITIVE,UNEXPOSED,50.0,104.503366,104.503366,0.001189,101.119821,100.2008,107.78449,55.269508,2.405854,-0.717842,0.145715,51.217837,1.57997,1.367628,0.0,0.051126,0.010384,PASS
S00237,L0011,T03,237,POSITIVE,UNEXPOSED,50.0,99.187991,99.187991,0.012504,91.683626,93.987922,109.416448,41.928124,2.335991,0.191936,0.051048,52.536784,2.030703,1.035461,0.252741,0.0,0.022385,FAIL
S00518,L0025,T03,518,POSITIVE,UNEXPOSED,50.0,102.470762,102.470762,0.079335,78.41527,96.480296,111.421849,44.69162,2.494492,-0.594799,0.065887,50.556711,3.461085,1.26407,0.06371,0.014605,0.05079,FAIL
S00440,L0022,T01,440,POSITIVE,UNEXPOSED,50.0,99.55865,99.55865,-0.039985,76.356346,94.684107,109.755687,45.529482,2.490145,0.120451,-0.756857,48.770512,2.573168,1.104436,0.100054,0.010541,0.02463,PASS
S00228,L0011,T01,228,NEGATIVE,EXPOSED,50.0,74.663298,95.722177,0.040287,100.124606,96.311487,105.934529,64.974723,2.367109,-0.958562,0.557475,47.230128,3.204642,1.543053,0.112995,0.110668,0.068223,FAIL
S00432,L0021,T01,432,POSITIVE,UNEXPOSED,50.0,97.023984,97.023984,-0.077583,87.331876,96.730092,107.513199,55.737611,2.361643,0.873108,-0.173641,48.281594,3.545047,1.796371,0.052551,0.037091,0.07318,FAIL
S00439,L0021,T01,439,POSITIVE,UNEXPOSED,50.0,112.22428,112.22428,-0.009115,101.06932,92.288961,113.318741,53.713672,2.203127,-0.145483,0.83015,46.454771,2.498155,2.195753,0.006336,0.029664,0.033667,FAIL
S00298,L0014,T01,298,POSITIVE,UNEXPOSED,50.0,91.67965,91.67965,-0.066978,98.900276,94.534237,109.85772,57.022827,2.451608,0.310059,0.157843,50.228085,2.567568,1.313964,0.177345,0.053892,0.037558,PASS
S00636,L0031,T01,636,POSITIVE,UNEXPOSED,50.0,99.081051,9.908105,-0.160946,87.938402,100.579092,114.724456,53.490673,2.412532,-0.653839,0.298212,48.984211,4.70976,2.219698,0.057771,0.027539,0.209944,FAIL
S00744,L0037,T01,744,NEGATIVE,EXPOSED,50.0,72.957019,93.53464,-0.036015,76.929177,98.489417,103.453485,53.41692,2.314588,-0.631637,-0.962204,47.550244,3.283667,1.714927,0.156163,0.0,0.068599,FAIL
S00617,L0030,T02,617,NEGATIVE,EXPOSED,50.0,77.100918,98.84733,-0.113056,82.425679,100.909735,99.517357,58.39028,2.355933,-0.177895,0.776779,50.650508,4.639096,2.44869,0.113383,0.019236,0.245191,FAIL
S00203,L0010,T03,203,POSITIVE,UNEXPOSED,50.0,88.732155,88.732155,-0.034159,91.784344,94.376868,110.09035,53.661215,2.340528,-0.788105,0.214758,54.595904,2.613697,1.343306,0.316634,0.003412,0.050959,FAIL
S00385,L0019,T01,385,POSITIVE,UNEXPOSED,50.0,93.664297,93.664297,-0.056433,95.173576,93.995096,108.872782,39.385177,2.338764,-0.014661,0.874366,52.247442,3.179872,1.267558,0.68551,0.025191,0.198205,FAIL
S00706,L0035,T01,706,POSITIVE,UNEXPOSED,50.0,95.389932,95.389932,-0.036926,107.367333,98.357091,107.015741,54.284165,2.367898,-0.748964,-0.721891,49.287122,2.467231,1.661449,0.169415,0.055134,0.040822,PASS
S00698,L0034,T01,698,POSITIVE,UNEXPOSED,50.0,108.798686,108.798686,0.048134,89.347728,100.193761,109.203223,42.563242,2.451175,-0.942757,-0.330374,45.962033,3.412295,1.543858,0.032517,0.034754,0.054553,FAIL
S00027,L0001,T01,27,POSITIVE,UNEXPOSED,50.0,92.299987,92.299987,0.020026,91.35754,97.389495,107.303025,49.894173,2.459709,0.159714,0.628102,50.360099,2.187596,1.969972,0.310501,0.010613,0.050158,FAIL
S00034,L0001,T01,34,NEGATIVE,EXPOSED,50.0,78.450553,100.577633,-0.106504,87.908201,95.558753,102.713798,65.093073,2.435495,0.997791,0.552376,51.092586,4.6474,1.686168,0.03213,0.040118,0.152897,FAIL
S00006,L0000,T02,6,POSITIVE,UNEXPOSED,50.0,103.775733,103.775733,-0.012889,91.483201,96.704325,110.215988,44.802476,2.427224,-0.757616,-0.798301,50.966397,2.93976,-0.610753,0.095593,0.027504,0.041588,PASS
S00081,L0004,T01,81,POSITIVE,UNEXPOSED,50.0,100.928294,100.928294,-0.061972,99.640928,100.253945,108.720702,42.723851,2.40314,0.720244,-0.313957,50.302187,3.197669,1.139034,0.261273,0.007765,0.063892,FAIL
S00677,L0033,T01,677,POSITIVE,UNEXPOSED,50.0,111.407335,111.407335,-0.147507,98.475663,100.255604,111.009734,48.877082,2.396633,0.686256,-0.813444,48.289799,5.150722,1.610903,0.0,0.027663,0.190505,FAIL
S00465,L0023,T01,465,POSITIVE,UNEXPOSED,50.0,104.939279,104.939279,-0.025067,108.761059,100.630015,105.844969,50.144951,2.38373,0.376615,0.624834,48.335847,2.076272,2.195082,0.053232,0.035883,0.027408,PASS
S00028,L0001,T01,28,POSITIVE,UNEXPOSED,50.0,107.070445,107.070445,-0.013203,99.122853,99.182261,104.67486,53.7678,2.269351,-0.973786,0.875493,48.772236,3.587602,2.528297,0.017401,0.022196,0.10023,FAIL
S00575,L0028,T03,575,POSITIVE,UNEXPOSED,50.0,87.221748,87.221748,-0.05527,102.87602,97.037469,108.796793,50.613934,2.436082,-0.447865,-0.142336,56.645115,2.603302,1.562085,0.581443,0.019455,0.115949,FAIL
S00151,L0007,T01,151,POSITIVE,UNEXPOSED,50.0,99.923332,99.923332,0.08566,94.738627,96.238282,112.088295,42.723311,2.30098,0.83159,-0.764863,49.820614,4.037239,1.198973,0.242594,0.003653,0.119149,FAIL
S00540,L0027,T02,540,POSITIVE,UNEXPOSED,50.0,102.208975,102.208975,0.047706,78.973262,99.524088,112.85995,58.179983,2.408397,-0.744737,0.03545,48.263196,3.249935,1.420105,0.0,0.032621,0.040897,FAIL
S00574,L0028,T02,574,NEGATIVE,EXPOSED,50.0,79.081029,101.385935,-0.091593,103.081931,96.180634,107.86678,51.781766,2.363985,-0.392629,0.685789,51.004361,3.63666,1.560831,0.027907,0.031882,0.064613,FAIL
S00358,L0017,T02,358,NEGATIVE,EXPOSED,50.0,82.344106,105.569367,0.007275,110.26452,99.681937,105.561956,63.193321,2.472268,-0.590505,-0.227184,53.107407,2.136807,1.238068,0.010053,0.057902,0.016145,FAIL
S00181,L0009,T01,181,NEGATIVE,EXPOSED,50.0,81.086517,103.957073,-0.03443,103.398772,96.168554,105.500259,61.958904,2.421665,-0.345768,-0.006282,51.208501,2.129656,1.632477,0.034525,0.076843,0.022245,PASS
S00144,L0007,T01,144,POSITIVE,UNEXPOSED,50.0,97.683239,97.683239,-0.0015,90.34371,95.521481,107.343524,44.593518,2.369423,-0.61748,0.051404,50.83828,2.237428,1.613055,0.257474,0.0,0.036612,FAIL
S00794,L0039,T01,794,NEGATIVE,EXPOSED,50.0,85.180604,109.205903,0.041975,87.504823,97.493288,107.627711,47.353983,2.380669,-0.876814,-0.734339,51.602631,3.474206,1.919085,0.032388,0.0,0.064119,FAIL
S00163,L0008,T01,163,NEGATIVE,EXPOSED,50.0,79.633214,102.093864,-0.102134,119.632881,100.990656,104.370834,51.917636,2.365035,-0.03362,0.737388,49.500686,4.022534,1.314845,0.052849,0.029448,0.081954,FAIL
S00185,L0009,T01,185,NEGATIVE,EXPOSED,50.0,87.106031,111.674399,-0.016759,106.637867,95.133267,105.815008,51.496501,2.373499,0.275264,0.893072,53.240427,2.237906,1.751173,0.0,0.012468,0.020164,FAIL
S00303,L0015,T01,303,POSITIVE,UNEXPOSED,50.0,98.375933,98.375933,-0.06294,105.418434,96.890945,108.242771,46.166341,2.344313,-0.515882,-0.170225,48.553267,2.824904,1.034759,0.264505,0.008934,0.045357,FAIL
